Mat	Red
457.7529297	609.1176758
620.5800171	650.5
535.638916	662.777771
590.3758545	671.2643433
418.0888977	431.1111145
478.6919861	575.2000122
442.1830139	484.7999878
430.480011	390.6666565
597.7024536	686.4197388
443.6687622	562.5
409.5192261	526.1538696
677.7316284	767.3417969
483.8970642	601.7647095
503.9450073	656
479.2384644	526.9230957
453.4081116	576.7567749
632.6677856	682.1084595
609.3866577	774.666687
595.5881348	693.1578979
456.592865	622.8571167
472.3250122	560
698.4468994	737.2307739
464.7305603	603.888916
585.852356	664.7619019
519	623.0769043
492.637207	589.3023071
501.8774414	559.803894
580.612793	622.0512695
453.3105164	527.8947144
526.8657227	624
431.7545471	476.3636475
488.9500122	577.6923218
483.8115234	582.5961304
510.1123352	636.4383545
688.8846436	765.9924927
482.8369446	571.8695679
630.2000122	697.0714111
442.2200012	532
450.690155	546.6229248
461.6375122	500
462.6551208	551.0256348
484.7454529	563.6363525
489.5170593	571.2194824
439.4761963	548.5714111
490.7285767	610
480.7850037	628
472.1347961	516.0869751
490.3857117	538.75
470.4245605	541.4035034
490.1714172	624.5714111
480.407135	566.4285889
482.5249939	576
450.8640137	571.2000122
493.247406	587.2727051
499.9927063	530.2247314
473.2600098	539.2000122
440.1749878	598
459.7000122	530.7368164
425.6061707	461.8556824
423.2399902	511.555542
474.212677	588.5067749
506.4173584	615.9281616
507.5905762	639.8742065
472.4164429	567.21521
571.081665	633.2911377
438.3930359	516.4650879
487.0524902	617.4257202
468.3114014	557.7227783
467.5369263	547.7613525
531.6600952	612.1182251
431.7631531	498.9473572
578.4666748	638.9937134
479.9190063	565.9154663
465.3843384	562.2608643
518.2685547	591.5428467
496.015686	589.4117432
488.2167969	567.3282471
444.0975342	509.901001
614.3729858	774.2857056
531.5256348	557.4359131
727.5289307	739.4736938
546.1550293	666
486.0669861	592.5999756
471.053833	552.3076782
447.1000061	596.2963257
401.6916809	465
435.385498	537.0968018
454.7399902	581.333313
509.2615356	609.2307739
481.3999939	568
463.3770752	570.416687
594.4277954	641.388916
614.4568481	703.9215698
499.5314331	572.5714111
682.0823364	783.5294189
506.5499878	577.1428833
470.0631714	570.5263062
452.3409119	573.6363525
432.9363708	516.3636475
457.5646973	562.9411621
511.0860596	615.8139648
438.5764771	515.1260376
458.8181763	481.8181763
518.5731201	609.8924561
604.2828979	712.6829224
463.3686218	577.6470337
507.2124939	574.166687
485.3223572	595.0588379
521.8129883	603.2061157
469.0063782	505.9574585
446.8793335	556.5289307
474.625824	586.833313
499.3844299	569.777771
509.462677	612.2388306
443.7043457	573.043457
432	490.3999939
448.211853	540
574.8704834	688.852478
780.1845093	824.0476074
447.8562622	506.75
477.2363586	507.2727356
503.6000061	534.8571167
433.576416	511.5094299
414.2363586	480.9090881
481.1862183	614.4827881
427.8648682	536.7567749
422.6745605	525.5621338
420.4128113	483.0769348
394.7970581	505.8823547
446.1700134	582.666687
545.2842407	603.1578979
499.6856995	574.2857056
415.5272827	520
465.3666687	543.5897217
402.9318237	487.6363525
418.7242432	486.0606079
423.8608704	505.2173767
490.5767822	605
411.157135	465.7142944
431.5241394	541.3793335
399.2850037	434
447.2999878	617.5
423.1300049	498
430.4708252	560
415.7857056	498.5714417
404.641449	516.5853882
454.7999878	551.9230957
496.2280579	622.4561157
515.4416504	561.666687
518.1533813	653.1818237
427.0752258	526.4140015
412.3840942	505.9090881
427.9713135	518.1395264
537.12323	649.3023071
415.6166687	508.3333435
418.9660645	505.321106
426.4510803	495.036499
443.2382507	552.6018677
454.5636292	554.5454712
516.7681885	597.2727051
432.0065002	521.0389404
421.0475769	477.9032288
408.9277039	459.0361328
410.7666626	476.8333435
418.6193848	499.3877563
393.7463379	428.2926941
491.569458	559.444458
408.6539001	473.1168823
402.6759949	491.3999939
413.7037048	510.3703613
389.8815918	397.8947449
438.552948	502.3529358
520.3062744	600
498.7505798	607.5861816
429.1300659	501.9672241
492.9179382	611.7948608
412.7275085	515.5
426.4089966	511.3999939
597.0101318	663.4782715
462.9812622	557.5
415.4446411	522.1428833
626.2849731	717
598.2509766	686.6242065
500.7404785	610
466.8926697	573.6585083
406.7281189	469.5
420.6564026	507.1794739
428.9660645	514.6428833
493.8095093	613.9682617
419.90271	545.4053955
415.7709656	521.9354858
454.7763062	547.8947144
426.5815735	516.8421021
419.3677368	463.2257996
416.5344849	473.1034546
387.7266541	444
424.8838196	493.5294189
422.6719666	506.942688
417.7735291	505.4902039
473.6942749	548.5714111
422.2263184	479.2982483
433.382843	549.1428833
425.813324	592
561.3826904	633.288147
547.9837036	657.6744385
471.5639954	567.2000122
483.9781799	644.7272949
424.2674866	514.5
436.6071472	485
427.356842	523.1578979
431.0285645	526.7857056
417.2200012	461
408.2703552	488.1481628
417.8800049	470.1818237
439.1569214	505.5284424
424.7875061	561.25
431.6546936	518.4375
497.2714233	644.2857056
478.9568176	567.1212158
412.047821	487.8260803
425.9146729	513.8666382
443.8166809	565.555542
408.1548462	522.5806274
434.1333313	573.333313
422.6869507	467.2463684
452.6054382	528.6956787
535.3552856	625.2631836
419.4205933	498.2914429
422.6503601	505.1798706
459.1148071	574.0740967
428.5454102	516.3318481
500.6617737	595.2941284
420.3186035	508.4615479
507.7388916	624.444458
447.2964172	537.8571167
471.2351379	604.3243408
479.5666809	587.777771
467.7590942	575.4545288
466.4066772	544
435.6903076	544.5161133
459.7326965	541.1538696
448.8232422	550
541.9639282	634.6391602
440.5936279	589.7872314
483.8418274	608.7272949
474.8722229	557.777771
521.7015381	610.625
498.703064	621.8615112
448.786377	559.0908813
462.7470703	571.7647095
448.4200134	592
469.3535767	505
432.4746704	507.4666748
494.9896545	589.6551514
427.51828	534.8386841
416.4454651	410.9090881
431.3590088	516.0655518
491.4812622	583.75
424.2000122	529.375
447.4163513	581.4545288
503.3021851	614.3478394
525.4056396	648.3018799
521.164978	635
465.0666809	564.5614014
464.6625061	591.25
470.2124939	610
543.3244629	660.8163452
513.9043579	635.6521606
514.0796509	605.2542114
427.144989	552
426.3959961	586.4000244
558.3375244	640
508.8624878	629
626.6367798	737.6687012
510.3333435	617.333313
611.9804077	691.1340332
499.0222168	541.4815063
536.2806396	661.9354858
473.7857056	587.5
446.0599976	564
680.9675293	740.8377075
450.6150818	554.246582
445.5777893	566.111084
484.9578857	535.7894897
453.0499878	606
446.1928711	549.5238037
410.5812378	556.25
497.8512268	645.8536377
447.8857117	529.1428833
460.0266724	602.666687
564.0130615	616.5217285
497.7961426	549.2307739
410.9113159	511.6981201
423.7885132	485.2873535
541.7588501	627.3529663
421.676178	536.1904907
428.4418335	516.9387817
480.6828613	590.2857056
412.9777832	511.1111145
641.9000244	697.7419434
419.2418823	505.1282043
423.2208252	543.333313
424.2473755	532.6315918
501.696167	600
412.0451965	533.5593262
503.7999878	530.666687
467.1642761	520
454.4032288	554.8386841
477.0785828	558.5714111
467.8504028	587.0661011
514.9592896	582.222229
461.1615295	587.6923218
431.0437927	502.3140564
541.4209595	694.883728
449.1558533	596.3636475
480.7276001	589.6551514
512.9914551	662.2857056
487.7073059	613.1707153
536.0153809	610.7692261
427.6388855	527.777771
530.7409058	657.2727051
427.7058716	550.5882568
465.4541626	565
445.2037048	579.2592773
460.2799988	534.8571167
567.2409058	685.4545288
434.4266663	580
463.4142761	584.2857056
487.1799927	673
467.7210388	542.6315918
431.7641602	516.6037598
406.9356995	480.1587219
456.625	595
420.5155029	520.6896362
404.4708252	470.8333435
417.681488	527.4074097
427.2833252	519.166687
433.2423096	549.2307739
520.458313	636.666687
445.5729675	506.4864807
455.7934875	544.0579834
372.4454651	478.1818237
378.463623	394.5454407
436.8780823	491.0476074
455.0681763	555
443.1958313	504.1666565
406.0586243	523.4483032
400.2000122	485
437.1255188	499.5744629
525.2166748	603.333313
426.7652283	547.8261108
421.690918	521.8181763
414.3500061	521.1428833
467.8162231	547.0270386
443.6482239	541.4117432
565.5158081	692.1052856
459.1167908	537.5999756
485.4360046	626.8800049
528.748291	651.7241211
463.0386658	554.666687
447.7581787	549.4545288
471.5142822	562.0779419
437.9095764	518.9041138
446.4302368	533.9534912
461.769104	584.3636475
441.0941162	482.9411621
434.5613098	541.3207397
562.8421021	809.4736938
459.9448853	557.6780396
429.4237976	524.7619019
545.6279907	756
537.93927	647.1428833
427.405304	514.8344116
431.3680115	513.5999756
430.4842834	514.382019
444.7120972	545.1613159
489.994812	596.8831177
464.6466675	568
426.0038452	466.1538391
427.6214294	532.0408325
429.9166565	552.222229
419.7999878	466.9565125
423.0914307	473.7142944
406.2922974	498.4615479
438.9622192	493.777771
415.375	480
414.7590027	471.4754028
477.8814697	631.8518677
535.6049805	616
446.1230774	501.9230652
424.7999878	453.7662354
416.3403015	468.6567078
423.0076904	487.1794739
417.3999939	502.5
472.3916626	549.166687
402.5922241	473.555542
415.980957	542.8571167
424.7666626	541.4815063
410.2176514	498.2352905
395.9823608	482.9411621
407.3894653	532.6315918
411.9842224	480
427.045166	521.2903442
447.6614075	591.9298096
524.0684204	672.6315918
493.8684082	597.8947144
502.8526306	625.2631836
626.0933228	737
532.5499878	645.833313
491.3565369	674.7825928
606.1152954	700.7207031
657.0753174	762.8235474
682.4031982	834.8386841
505.71521	639.4782715
417.7136841	504.6575317
446.6765442	541.2307739
495.9888916	637.777771
591.675354	673.2467651
471.3112488	571.6853638
685.9073486	799.4350586
567.1066895	720
521.1514282	750.8571167
675.5344238	765.2800293
432.9697571	532.4030762
479.5636292	552.7272949
425.234314	526.8656616
434.3796387	529.0123291
451.1573486	549.0588379
438.4142761	582.8571167
436.077179	511.2280579
440.4546814	564.0625
443.4530334	544.5454712
467.882019	597.1875
445.34375	573.75
450.5484009	545.8064575
421.6938782	510
421.6314392	536
552.418457	626.6019287
500.3299866	581.5999756
528.0493164	633.8157959
532.166687	675
622.081604	714.2105103
411.3250122	480
421.022644	484.5282898
438.9345398	548
419.3106995	393.5714417
385.0562439	436.25
431.7089844	513.333313
626.9962769	717.0370483
493.9954529	738.1818237
428.340332	545.1613159
415.7301331	494.5205383
416.276062	528.1690063
544.5424194	743.6363525
411.9437561	494.6875
430.7336426	539.43927
418.2810669	494.5946045
436.1512756	540
481.019989	604
488.6452332	616.1904907
536.0317993	714.5454712
421.3406677	544.0678101
425.0083923	536.1832275
515.9789429	641.0526123
400.9864197	450.6172791
410.762146	494.8571472
423.8879089	454.5054932
437.3727417	585.4545288
424.0890198	522.1978149
416.2322083	506.1016846
414.4861145	520.555542
445.9391785	553.6082764
463.8599854	549.333313
404.1089172	470
430.3294067	562.3529663
418.7336731	563.7623901
438.8467102	501.1386719
503.2454529	639.0908813
463.5895386	602.0930176
639.7182007	652.7272949
466.477417	594.5161133
522.303772	671.25
406.6553955	499.7297363
485.0904846	696.1904907
434.5896606	528.2758789
715.059021	820.972229
573.4733276	732
432.0249939	446.6666565
440.0290222	504.5161438
426.7551575	468.9655151
559.0170898	716.0975342
711.760376	773.9603882
500.5339966	596.7003174
550.598877	642.6966553
638.7091675	789.1953735
411.2982483	494.3999939
454.1210632	573.6842041
426.0406189	503.75
457.4571533	604.2857056
499.1900024	694
443.8052673	582.1052856
453.0323486	553.5294189
441.4083252	495
413.0947266	532.6315918
450.9150391	524.0708008
511.72052	663.5897217
500.6375122	637.5
448.2000122	544.7368164
459.4055481	624.444458
443.855011	563
458.2558899	575.2941284
552.4400024	672
483.8933411	612
439.3323669	593.5294189
483.6234131	645.5319214
412.2000122	518.4615479
514.5310669	598.1080933
531.9217529	717.3912964
522.2130737	618.6956787
485.7077026	576.9230957
436.6470642	532.9411621
487.0661316	642.9031982
448.0488892	459.1111145
443.8716736	515.1072998
448.5799866	520.3466797
419.4272766	570.9091187
439.2597046	553.4883423
502.6491089	623.5087891
432.7480469	510.9090881
502.9750061	601.25
437.3755493	500.5434875
531.0250244	641.666687
551.7874756	667.5
427.7970886	506.9565125
533.6362305	652.2753906
485.3500061	582.5
411.9866638	477.3333435
548.5	633.043457
426.8096008	480.384613
407.9787903	457.5757446
437.6204529	519.5620728
583.9859009	625.6337891
459.5730896	518.4615479
413.3210449	445.2631531
489.9176331	555.2941284
445.2842102	622.1052856
441.9888916	482.8571472
474.0764771	600
481.0692444	563.0769043
431.3634949	492.6984253
518.1531372	617.5
441.2330933	515.7352905
480.7937622	637.5
402.0757446	501.8181763
443.6187439	552.083313
386.1749878	481.4285583
459.5736694	555.7894897
546.5628052	661.5384521
409.2038574	412.5384521
519.8727417	558.1818237
399.1625061	469.5833435
559.1149292	639.7014771
616.4053955	674.0540771
440.9369812	522.1917725
501.3681946	611.8181763
423.174408	480.6976624
534.4769287	615.3846436
522.4500122	607
533.7269287	628.4615479
456.719635	526.4285889
423.9627075	578.3051147
497.9692383	653.0769043
509.2153931	595.3846436
449.216217	501.6216125
443.3555603	523.555542
436.2723999	556.5516968
411.1583252	485
485.5108337	564.833313
450.8246765	515.3191528
537.0264893	627.5496826
434.4029846	493.4328308
638.8985596	679.4285889
579.760376	646.3063354
488.3999939	553.8461304
593.3793945	718.2352905
412.440918	496.3636475
579.1368408	664.2105103
428.4719849	481.6000061
430.2371521	521.4285889
417.1062622	483.5
439.5499878	511.2903137
446.1430664	492.615387
451.8875122	567.5
439.6208191	552.5
428.4137878	549.3103638
444.8108215	556.2161865
446.3586121	551.7241211
413.8529358	472.9411621
450.793335	476
428.8923035	510.7692261
447.9644165	512.4110718
433.5818176	476.3636475
453.1586304	527.5861816
584.4692383	671
437.986969	536.1738892
501.0181885	636.3636475
417.2888794	498.8888855
396.3521729	503.4782715
455.9179993	550.4000244
409.0074158	485.1851807
430.2208252	518.333313
411.6907654	482.0168152
424.2799988	454.6666565
420.5784912	509.3670959
439.0533447	513.333313
424.155304	483.4042664
439.2000122	600
433.9518433	586.666687
429.5299072	511.8110352
480.8076782	649.2307739
421.8233948	485.9574585
442.7919006	525.9459229
501.1833191	613.333313
446.8924561	532.2092896
436.9807739	544.6153564
427.4266663	486.6666565
618.9666748	632.3809814
414.1199951	429
384.7999878	547.6923218
439.1000061	486.6666565
436.1894836	532.6315918
583.7636108	734.5454712
519.8800049	595
556.8408813	667.2727051
438.7872009	499.7674561
507.4571533	650
584.5894775	672.2807007
658.8499756	695.7954712
589.1124878	628
537.2655029	632.4138184
492.5827026	597.6923218
487.84375	630
508.4076843	676.9230957
418.2060852	512.1951294
448.6728821	530.8474731
471.2480774	595.4198608
435.1687622	532.5
465.6124878	562.5
406.7523804	497.6190491
587.4378052	727.3170776
499.0368347	545.2631836
503.2670288	610.3296509
411.6422119	492.8888855
494.0851746	645.9259033
420.6194458	498.3333435
643.0166626	698.5714111
434.2941284	527.0588379
440.0263062	489.4736938
415.5942383	447.3563232
437.6370239	577.0370483
532.0333252	660.9523926
456.2344971	558.2807007
488.1678467	642.1428833
629.4650879	734.9206543
600.1124878	686.25
449.4704285	476.0563354
